idCompra,idVende,Fecha_Compra,Total
2267,19,2023-06-11,17171.79
2268,20,2023-06-12,1348.79
2269,19,2023-06-12,9790.88
2270,18,2023-06-12,2784.25
2271,20,2023-06-12,8195.03
2272,14,2023-06-12,16545.69
2273,19,2023-06-12,9277.78
2274,15,2023-06-12,16730.02
2275,19,2023-06-12,13555.96
2276,11,2023-06-12,7757.41
2277,8,2023-06-12,5401.54
2278,11,2023-06-12,20183.07
2279,14,2023-06-12,6851.67
2280,7,2023-06-12,2612.66
2281,7,2023-06-12,16220.11
2282,1,2023-06-13,1297.93
2283,5,2023-06-13,7577.85
2284,5,2023-06-13,11746.74
2285,13,2023-06-13,11836.51
2286,7,2023-06-13,10351.68
2287,16,2023-06-13,2271.87
2288,11,2023-06-13,4811.39
2289,18,2023-06-13,2401.98
2290,3,2023-06-13,1469.21
2291,14,2023-06-13,6148.8
2292,16,2023-06-13,7502.69
2293,3,2023-06-13,10070.05
2294,16,2023-06-13,12706.92
2295,15,2023-06-13,16620.94
2296,18,2023-06-14,4847.18
2297,6,2023-06-14,15484.81
2298,13,2023-06-14,5118.05
2299,19,2023-06-14,1075.06
2300,13,2023-06-14,3857.09
2301,11,2023-06-14,7527.58
2302,1,2023-06-14,9319.82
2303,5,2023-06-14,25002.72
2304,2,2023-06-14,956.84
2305,18,2023-06-14,1220.42
2306,4,2023-06-14,1931.77
2307,7,2023-06-14,14358.93
2308,3,2023-06-14,3400.42
2309,20,2023-06-14,1811.88
2310,15,2023-06-15,1178.63
2311,14,2023-06-15,1983.57
2312,6,2023-06-15,8928.15
2313,18,2023-06-15,9179.57
2314,5,2023-06-15,7535.52
2315,18,2023-06-15,8365.15
2316,5,2023-06-15,3862.34
2317,12,2023-06-15,6095.57
2318,2,2023-06-15,2884.79
2319,4,2023-06-15,17455.51
2320,20,2023-06-15,8338.79
2321,13,2023-06-15,17815.5
2322,12,2023-06-15,3328.84
2323,7,2023-06-15,13938.29
2324,8,2023-06-16,15828.83
2325,17,2023-06-16,4015.75
2326,5,2023-06-16,4726.47
2327,3,2023-06-16,2337.65
2328,8,2023-06-16,10704.83
2329,16,2023-06-16,27082.0
2330,17,2023-06-16,8195.02
2331,10,2023-06-16,3344.8
2332,1,2023-06-16,11816.24
2333,2,2023-06-16,2502.21
2334,5,2023-06-16,6723.28
2335,1,2023-06-16,3905.87
2336,15,2023-06-16,2187.39
2337,15,2023-06-16,5044.14
2338,9,2023-06-17,7095.99
2339,12,2023-06-17,23285.5
2340,6,2023-06-17,1827.94
2341,17,2023-06-17,11144.79
2342,6,2023-06-17,6049.37
2343,4,2023-06-17,7660.03
2344,5,2023-06-17,3298.96
2345,17,2023-06-17,2003.54
2346,12,2023-06-17,11944.57
2347,17,2023-06-17,3645.02
2348,2,2023-06-17,11281.88
2349,6,2023-06-17,14597.53
2350,1,2023-06-17,1935.64
2351,7,2023-06-17,5843.27
2352,15,2023-06-18,2050.63
2353,1,2023-06-18,13660.41
2354,13,2023-06-18,12090.1
2355,9,2023-06-18,7939.4
2356,6,2023-06-18,2781.24
2357,12,2023-06-18,17853.92
2358,13,2023-06-18,5702.4
2359,7,2023-06-18,6047.32
2360,1,2023-06-18,6201.98
2361,17,2023-06-18,8774.38
2362,14,2023-06-18,7221.78
2363,3,2023-06-18,10494.15
2364,1,2023-06-18,3404.28
2365,12,2023-06-18,9124.63
2366,16,2023-06-19,7299.38
2367,18,2023-06-19,6261.29
2368,9,2023-06-19,10223.46
2369,8,2023-06-19,12683.46
2370,12,2023-06-19,8635.4
2371,18,2023-06-19,3856.22
2372,18,2023-06-19,10890.95
2373,12,2023-06-19,13902.25
2374,19,2023-06-19,13097.26
2375,14,2023-06-19,10405.24
2376,2,2023-06-19,1309.38
2377,15,2023-06-19,13543.15
2378,19,2023-06-19,5389.4
2379,1,2023-06-19,9381.45
2380,13,2023-06-20,17762.08
2381,8,2023-06-20,12037.52
2382,14,2023-06-20,27963.37
2383,20,2023-06-20,12927.54
2384,18,2023-06-20,22852.11
2385,10,2023-06-20,571.92
2386,16,2023-06-20,8070.62
2387,3,2023-06-20,8929.62
2388,5,2023-06-20,3922.34
2389,14,2023-06-20,4445.73
2390,10,2023-06-20,1374.09
2391,6,2023-06-20,6127.28
2392,1,2023-06-20,5573.49
2393,13,2023-06-20,12976.11
2394,8,2023-06-21,11051.17
2395,3,2023-06-21,6731.43
2396,10,2023-06-21,10222.84
2397,1,2023-06-21,995.76
2398,16,2023-06-21,4910.58
2399,9,2023-06-21,9255.17
2400,10,2023-06-21,27589.1
2401,8,2023-06-21,12221.52
2402,5,2023-06-21,10189.93
2403,19,2023-06-21,10879.8
2404,8,2023-06-21,5063.69
2405,10,2023-06-21,12716.14
2406,13,2023-06-21,3956.38
2407,18,2023-06-21,11877.64
2408,1,2023-06-22,16623.89
2409,3,2023-06-22,4193.76
2410,19,2023-06-22,10691.19
2411,13,2023-06-22,3532.55
2412,12,2023-06-22,11747.5
2413,3,2023-06-22,10540.77
2414,4,2023-06-22,3919.83
2415,6,2023-06-22,19785.07
2416,5,2023-06-22,2093.49
2417,11,2023-06-22,2700.89
2418,2,2023-06-22,1707.24
2419,10,2023-06-22,20576.68
2420,20,2023-06-22,4259.18
2421,9,2023-06-22,12499.92
2422,6,2023-06-23,5875.35
2423,11,2023-06-23,10495.75
2424,7,2023-06-23,5300.16
2425,20,2023-06-23,15866.04
2426,20,2023-06-23,3657.28
2427,11,2023-06-23,5918.94
2428,15,2023-06-23,406.46
2429,16,2023-06-23,11897.25
2430,17,2023-06-23,8024.41
2431,6,2023-06-23,6085.8
2432,4,2023-06-23,9213.34
2433,18,2023-06-23,8632.24
2434,8,2023-06-23,10846.34
2435,6,2023-06-23,13134.88
2436,18,2023-06-24,7082.44
2437,13,2023-06-24,7148.68
2438,11,2023-06-24,2023.84
2439,2,2023-06-24,7139.1
2440,8,2023-06-24,4627.79
2441,11,2023-06-24,3284.34
2442,6,2023-06-24,6720.23
2443,9,2023-06-24,15673.24
2444,2,2023-06-24,13976.5
2445,6,2023-06-24,3819.72
2446,7,2023-06-24,7657.17
2447,17,2023-06-24,1412.66
2448,8,2023-06-24,3428.52
2449,16,2023-06-24,22747.0
2450,12,2023-06-25,3041.94
2451,5,2023-06-25,7811.01
2452,2,2023-06-25,13605.27
2453,8,2023-06-25,3051.74
2454,3,2023-06-25,9078.2
2455,10,2023-06-25,5029.45
2456,10,2023-06-25,8092.64
2457,7,2023-06-25,5820.68
2458,9,2023-06-25,1566.14
2459,7,2023-06-25,3799.87
2460,9,2023-06-25,15544.4
2461,16,2023-06-25,5943.12
2462,4,2023-06-25,11198.4
2463,2,2023-06-25,17343.26
2464,6,2023-06-26,17441.43
2465,3,2023-06-26,20814.88
2466,4,2023-06-26,8391.2
2467,10,2023-06-26,20917.86
2468,15,2023-06-26,3075.16
2469,17,2023-06-26,3016.54
2470,18,2023-06-26,1475.74
2471,13,2023-06-26,16614.14
2472,7,2023-06-26,6866.72
2473,11,2023-06-26,1664.68
2474,19,2023-06-26,837.18
2475,3,2023-06-26,5090.82
2476,19,2023-06-26,6490.87
2477,8,2023-06-26,10715.61
2478,16,2023-06-27,11550.87
2479,15,2023-06-27,4946.47
2480,18,2023-06-27,4742.0
2481,13,2023-06-27,2736.3
2482,12,2023-06-27,11705.59
2483,19,2023-06-27,6393.35
2484,6,2023-06-27,3938.06
2485,9,2023-06-27,27927.91
2486,2,2023-06-27,11759.02
2487,11,2023-06-27,3475.56
2488,14,2023-06-27,650.74
2489,6,2023-06-27,13296.86
2490,18,2023-06-27,3194.17
2491,7,2023-06-27,1975.08
2492,17,2023-06-28,10418.74
2493,10,2023-06-28,7562.28
2494,14,2023-06-28,9426.15
2495,11,2023-06-28,12527.55
2496,9,2023-06-28,9496.39
2497,11,2023-06-28,10494.95
2498,6,2023-06-28,13368.86
2499,15,2023-06-28,9651.79
2500,18,2023-06-28,11376.06
2501,9,2023-06-28,9323.5
2502,18,2023-06-28,20094.98
2503,4,2023-06-28,3685.29
2504,13,2023-06-28,9894.26
2505,4,2023-06-28,37304.62
2506,9,2023-06-29,18560.84
2507,15,2023-06-29,6098.91
2508,11,2023-06-29,3305.34
2509,4,2023-06-29,9955.85
2510,6,2023-06-29,16887.38
2511,12,2023-06-29,5469.95
2512,8,2023-06-29,9432.81
2513,3,2023-06-29,6240.6
2514,5,2023-06-29,1915.99
2515,2,2023-06-29,19558.87
2516,2,2023-06-29,7798.48
2517,4,2023-06-29,2795.58
2518,4,2023-06-29,35544.17
2519,11,2023-06-29,13617.57
2520,4,2023-06-30,18941.89
2521,11,2023-06-30,4291.46
2522,19,2023-06-30,9806.63
2523,17,2023-06-30,9826.08
2524,7,2023-06-30,1843.83
2525,18,2023-06-30,24004.22
2526,2,2023-06-30,957.95
2527,9,2023-06-30,6501.55
2528,9,2023-06-30,4604.85
2529,10,2023-06-30,2437.88
2530,2,2023-06-30,5973.21
2531,19,2023-06-30,16595.57
2532,7,2023-06-30,990.36
2533,8,2023-06-30,6400.09
2534,11,2023-07-01,3320.04
2535,16,2023-07-01,8753.61
2536,4,2023-07-01,22425.33
2537,2,2023-07-01,13156.83
2538,17,2023-07-01,3250.04
2539,5,2023-07-01,7254.2
2540,6,2023-07-01,17137.27
2541,8,2023-07-01,13012.95
2542,14,2023-07-01,15950.51
2543,10,2023-07-01,17872.1
2544,10,2023-07-01,12452.87
2545,15,2023-07-01,1327.94
2546,15,2023-07-01,10280.87
2547,15,2023-07-01,16983.93
2548,12,2023-07-02,9602.35
2549,5,2023-07-02,4040.87
2550,4,2023-07-02,2406.1
2551,2,2023-07-02,14407.06
2552,1,2023-07-02,1290.67
2553,14,2023-07-02,2596.66
2554,11,2023-07-02,4807.39
2555,16,2023-07-02,3960.83
2556,19,2023-07-02,6437.27
2557,9,2023-07-02,12311.25
2558,4,2023-07-02,2749.73
2559,9,2023-07-02,9091.91
2560,9,2023-07-02,15406.87
2561,6,2023-07-02,8845.16
2562,13,2023-07-03,10173.85
2563,7,2023-07-03,11737.45
2564,14,2023-07-03,2144.63
2565,3,2023-07-03,5334.13
2566,16,2023-07-03,16631.0
2567,1,2023-07-03,2915.52
2568,6,2023-07-03,4839.12
2569,15,2023-07-03,9099.21
2570,1,2023-07-03,4973.3
2571,13,2023-07-03,13589.59
2572,14,2023-07-03,16487.1
2573,9,2023-07-03,2343.06
2574,4,2023-07-03,15278.09
2575,3,2023-07-03,21700.6
2576,18,2023-07-04,6641.33
2577,4,2023-07-04,6267.43
2578,7,2023-07-04,3090.88
2579,8,2023-07-04,6277.99
2580,2,2023-07-04,11213.95
2581,1,2023-07-04,3210.34
2582,4,2023-07-04,7640.73
2583,2,2023-07-04,8007.6
2584,18,2023-07-04,7667.58
2585,4,2023-07-04,1622.11
2586,20,2023-07-04,11167.45
2587,15,2023-07-04,9352.43
2588,5,2023-07-04,15402.56
2589,1,2023-07-04,6819.36
2590,8,2023-07-05,3564.65
2591,6,2023-07-05,10266.55
2592,10,2023-07-05,11916.11
2593,3,2023-07-05,6484.63
2594,16,2023-07-05,8004.43
2595,6,2023-07-05,446.03
2596,17,2023-07-05,10297.41
2597,13,2023-07-05,18589.64
2598,9,2023-07-05,5695.76
2599,12,2023-07-05,9919.34
2600,20,2023-07-05,10851.96
2601,10,2023-07-05,15822.14
2602,1,2023-07-05,8433.12
2603,15,2023-07-05,5697.15
2604,16,2023-07-06,16071.02
2605,2,2023-07-06,11151.91
2606,10,2023-07-06,14804.52
2607,1,2023-07-06,9908.68
2608,2,2023-07-06,7079.94
2609,10,2023-07-06,5114.14
2610,18,2023-07-06,7839.43
2611,20,2023-07-06,14468.25
2612,14,2023-07-06,2578.87
2613,11,2023-07-06,12161.74
2614,14,2023-07-06,7396.95
2615,1,2023-07-06,16138.6
2616,5,2023-07-06,32524.5
2617,13,2023-07-06,7827.07
2618,16,2023-07-07,9773.61
2619,20,2023-07-07,3166.49
2620,20,2023-07-07,749.32
2621,2,2023-07-07,17473.95
2622,19,2023-07-07,2907.52
2623,4,2023-07-07,7903.38
2624,8,2023-07-07,2779.18
2625,13,2023-07-07,1950.75
2626,13,2023-07-07,9612.65
2627,3,2023-07-07,18616.39
2628,4,2023-07-07,22565.43
2629,20,2023-07-07,10281.72
2630,8,2023-07-07,9883.14
2631,4,2023-07-07,12912.11
2632,2,2023-07-08,8395.48
2633,6,2023-07-08,10957.35
2634,19,2023-07-08,5033.98
2635,5,2023-07-08,1480.5
2636,10,2023-07-08,1604.78
2637,2,2023-07-08,617.66
2638,10,2023-07-08,4004.5
2639,6,2023-07-08,12079.96
2640,19,2023-07-08,14981.87
2641,14,2023-07-08,6428.61
2642,14,2023-07-08,22419.0
2643,3,2023-07-08,1965.42
2644,3,2023-07-08,543.59
2645,18,2023-07-08,1983.05
2646,3,2023-07-09,8871.5
2647,16,2023-07-09,16817.8
2648,3,2023-07-09,3970.13
2649,12,2023-07-09,2065.28
2650,18,2023-07-09,1526.12
2651,11,2023-07-09,3850.46
2652,11,2023-07-09,18585.74
2653,4,2023-07-09,11993.42
2654,7,2023-07-09,17403.33
2655,9,2023-07-09,2523.92
2656,13,2023-07-09,3564.89
2657,14,2023-07-09,8162.13
2658,7,2023-07-09,11564.4
2659,2,2023-07-09,2582.54
2660,4,2023-07-10,17690.05
2661,9,2023-07-10,3148.44
2662,3,2023-07-10,7828.82
2663,19,2023-07-10,21044.22
2664,5,2023-07-10,11263.56
2665,4,2023-07-10,1561.8
2666,16,2023-07-10,3954.04
2667,13,2023-07-10,8059.62
2668,20,2023-07-10,11592.34
2669,15,2023-07-10,29993.01
2670,10,2023-07-10,3845.68
2671,11,2023-07-10,37981.52
2672,5,2023-07-10,1308.37
2673,3,2023-07-10,3422.55
2674,13,2023-07-11,4517.38
2675,20,2023-07-11,10310.26
2676,19,2023-07-11,3550.06
2677,15,2023-07-11,13175.53
2678,3,2023-07-11,10221.13
2679,20,2023-07-11,8177.21
2680,15,2023-07-11,4238.97
2681,15,2023-07-11,2432.27
2682,14,2023-07-11,14571.08
2683,6,2023-07-11,8835.06
2684,5,2023-07-11,12517.14
2685,8,2023-07-11,4537.18
2686,8,2023-07-11,6617.12
2687,11,2023-07-11,8575.21
2688,8,2023-07-12,2499.17
2689,6,2023-07-12,8301.87
2690,9,2023-07-12,15191.84
2691,7,2023-07-12,2030.6
2692,8,2023-07-12,1137.12
2693,12,2023-07-12,9454.05
2694,3,2023-07-12,14188.51
2695,4,2023-07-12,11204.26
2696,11,2023-07-12,9787.64
2697,12,2023-07-12,1446.24
2698,14,2023-07-12,11668.77
2699,15,2023-07-12,9970.6
2700,8,2023-07-12,6379.24
2701,2,2023-07-12,1678.81
2702,4,2023-07-13,21303.78
2703,12,2023-07-13,11251.35
2704,13,2023-07-13,8527.41
2705,4,2023-07-13,12532.54
2706,19,2023-07-13,11784.04
2707,13,2023-07-13,7410.09
2708,10,2023-07-13,11564.06
2709,7,2023-07-13,2584.46
2710,13,2023-07-13,13402.69
2711,16,2023-07-13,18365.34
2712,3,2023-07-13,10524.64
2713,3,2023-07-13,9383.33
2714,6,2023-07-13,17657.69
2715,20,2023-07-13,2318.21
2716,1,2023-07-14,9253.6
2717,13,2023-07-14,15927.41
2718,1,2023-07-14,3348.07
2719,17,2023-07-14,10668.91
2720,14,2023-07-14,2336.82
2721,18,2023-07-14,11226.74
2722,18,2023-07-14,26092.53
2723,3,2023-07-14,10770.98
2724,8,2023-07-14,19686.9
2725,9,2023-07-14,28315.13
2726,17,2023-07-14,4592.55
2727,3,2023-07-14,3262.91
2728,19,2023-07-14,5551.44
2729,8,2023-07-14,3224.25
2730,14,2023-07-15,924.31
2731,12,2023-07-15,11318.92
2732,7,2023-07-15,5580.89
2733,14,2023-07-15,8736.65
2734,17,2023-07-15,16697.59
2735,8,2023-07-15,5640.97
2736,13,2023-07-15,1151.84
2737,18,2023-07-15,4612.51
2738,2,2023-07-15,16214.13
2739,8,2023-07-15,11857.57
2740,8,2023-07-15,2450.62
2741,3,2023-07-15,10996.59
2742,7,2023-07-15,12806.61
2743,1,2023-07-15,14197.57
2744,11,2023-07-16,2124.03
2745,11,2023-07-16,16374.99
2746,9,2023-07-16,6548.38
2747,16,2023-07-16,6357.29
2748,6,2023-07-16,4271.89
2749,4,2023-07-16,13968.0
2750,9,2023-07-16,2770.11
2751,19,2023-07-16,18283.76
2752,12,2023-07-16,2006.06
2753,7,2023-07-16,12068.5
2754,14,2023-07-16,7205.78
2755,4,2023-07-16,8830.93
2756,3,2023-07-16,20005.17
2757,4,2023-07-16,4513.06
2758,13,2023-07-17,5887.24
2759,2,2023-07-17,10045.82
2760,4,2023-07-17,3230.01
2761,3,2023-07-17,12708.12
2762,2,2023-07-17,7518.31
2763,20,2023-07-17,2979.45
2764,3,2023-07-17,6222.67
2765,7,2023-07-17,3031.7
2766,18,2023-07-17,7672.48
2767,7,2023-07-17,19881.96
2768,2,2023-07-17,2279.49
2769,4,2023-07-17,10590.99
2770,20,2023-07-17,21285.68
2771,13,2023-07-17,4227.1
2772,14,2023-07-18,1143.61
2773,17,2023-07-18,3957.37
2774,17,2023-07-18,2263.14
2775,3,2023-07-18,3040.69
2776,7,2023-07-18,15799.03
2777,20,2023-07-18,9297.41
2778,19,2023-07-18,18108.43
2779,14,2023-07-18,2595.92
2780,10,2023-07-18,1660.24
2781,9,2023-07-18,9706.35
2782,19,2023-07-18,10558.69
2783,12,2023-07-18,7843.68
2784,13,2023-07-18,25049.42
2785,2,2023-07-18,11919.27
2786,6,2023-07-19,9551.11
2787,8,2023-07-19,1778.84
2788,14,2023-07-19,3693.77
2789,10,2023-07-19,12701.24
2790,18,2023-07-19,1941.23
2791,15,2023-07-19,7012.72
2792,20,2023-07-19,13631.88
2793,6,2023-07-19,7995.23
2794,20,2023-07-19,2924.32
2795,6,2023-07-19,13158.92
2796,8,2023-07-19,8996.58
2797,5,2023-07-19,14046.08
2798,3,2023-07-19,4428.09
2799,15,2023-07-19,3190.09
2800,13,2023-07-20,9888.74
2801,6,2023-07-20,6756.14
2802,18,2023-07-20,2121.6
2803,9,2023-07-20,2133.75
2804,14,2023-07-20,4625.69
2805,11,2023-07-20,26487.5
2806,14,2023-07-20,4629.94
2807,2,2023-07-20,1890.44
2808,1,2023-07-20,1477.82
2809,15,2023-07-20,3172.85
2810,15,2023-07-20,9718.94
2811,9,2023-07-20,25928.79
2812,5,2023-07-20,6594.24
2813,13,2023-07-20,33342.54
2814,13,2023-07-21,6212.51
2815,10,2023-07-21,10783.66
2816,17,2023-07-21,15551.11
2817,9,2023-07-21,1934.34
2818,5,2023-07-21,2340.24
2819,7,2023-07-21,10045.28
2820,17,2023-07-21,13793.06
2821,18,2023-07-21,7149.74
2822,1,2023-07-21,3734.23
2823,7,2023-07-21,7740.03
2824,15,2023-07-21,8611.02
2825,18,2023-07-21,5928.55
2826,6,2023-07-21,2104.14
2827,6,2023-07-21,3225.38
2828,6,2023-07-22,20026.19
2829,16,2023-07-22,8500.53
2830,9,2023-07-22,17908.25
2831,11,2023-07-22,18269.75
2832,19,2023-07-22,8018.45
2833,15,2023-07-22,7945.23
2834,16,2023-07-22,3763.29
2835,10,2023-07-22,19989.81
2836,16,2023-07-22,11401.38
2837,19,2023-07-22,15836.26
2838,11,2023-07-22,40258.18
2839,14,2023-07-22,12872.53
2840,13,2023-07-22,13027.56
2841,2,2023-07-22,8188.5
2842,16,2023-07-23,5364.94
2843,8,2023-07-23,3006.34
2844,10,2023-07-23,10612.89
2845,19,2023-07-23,14191.85
2846,4,2023-07-23,2984.46
2847,1,2023-07-23,20397.32
2848,8,2023-07-23,11212.34
2849,3,2023-07-23,2258.32
2850,11,2023-07-23,18144.34
2851,2,2023-07-23,7041.35
2852,4,2023-07-23,994.07
2853,7,2023-07-23,1984.66
2854,15,2023-07-23,5255.34
2855,20,2023-07-23,7503.5
2856,5,2023-07-24,2000.52
2857,12,2023-07-24,12901.08
2858,1,2023-07-24,1460.08
2859,7,2023-07-24,1982.55
2860,14,2023-07-24,2009.0
2861,10,2023-07-24,17113.06
2862,9,2023-07-24,8664.58
2863,18,2023-07-24,10856.33
2864,18,2023-07-24,2872.48
2865,19,2023-07-24,15490.11
2866,18,2023-07-24,4758.08
2867,9,2023-07-24,11398.89
2868,5,2023-07-24,9387.28
2869,5,2023-07-24,3003.14
2870,11,2023-07-25,12634.88
2871,18,2023-07-25,14103.58
2872,18,2023-07-25,13583.83
2873,7,2023-07-25,3293.25
2874,16,2023-07-25,4737.57
2875,3,2023-07-25,16597.71
2876,12,2023-07-25,5251.13
2877,17,2023-07-25,13575.77
2878,17,2023-07-25,16497.3
2879,6,2023-07-25,11803.99
2880,7,2023-07-25,10605.37
2881,8,2023-07-25,10288.94
2882,6,2023-07-25,11822.28
2883,10,2023-07-25,23678.43
2884,6,2023-07-26,5503.27
2885,6,2023-07-26,6291.04
2886,4,2023-07-26,12682.53
2887,3,2023-07-26,16082.34
2888,7,2023-07-26,5772.87
2889,16,2023-07-26,14070.39
2890,13,2023-07-26,21820.09
2891,9,2023-07-26,3373.0
2892,5,2023-07-26,1948.66
2893,7,2023-07-26,8138.37
2894,12,2023-07-26,14995.54
2895,4,2023-07-26,15906.26
2896,4,2023-07-26,12316.31
2897,1,2023-07-26,2881.65
2898,3,2023-07-27,16815.78
2899,15,2023-07-27,8065.0
2900,9,2023-07-27,15017.26
2901,15,2023-07-27,779.9
2902,10,2023-07-27,1763.12
2903,8,2023-07-27,3798.66
2904,1,2023-07-27,7514.51
2905,19,2023-07-27,4873.85
2906,19,2023-07-27,5607.77
2907,2,2023-07-27,1084.92
2908,18,2023-07-27,5283.93
2909,19,2023-07-27,3541.0
2910,8,2023-07-27,14341.11
2911,11,2023-07-27,12633.32
2912,6,2023-07-28,17820.84
2913,4,2023-07-28,1056.54
2914,20,2023-07-28,803.22
2915,14,2023-07-28,4390.1
2916,6,2023-07-28,8996.84
2917,15,2023-07-28,2489.19
2918,20,2023-07-28,12800.53
2919,7,2023-07-28,1352.79
2920,15,2023-07-28,5713.21
2921,1,2023-07-28,9654.65
2922,5,2023-07-28,13824.32
2923,6,2023-07-28,11685.67
2924,5,2023-07-28,10900.99
2925,3,2023-07-28,16991.95
2926,7,2023-07-29,1112.4
2927,6,2023-07-29,7683.31
2928,12,2023-07-29,1972.22
2929,20,2023-07-29,12424.14
2930,3,2023-07-29,3027.52
2931,8,2023-07-29,4084.54
2932,12,2023-07-29,2687.94
2933,17,2023-07-29,6527.9
2934,7,2023-07-29,5873.52
2935,12,2023-07-29,1228.58
2936,10,2023-07-29,10976.89
2937,16,2023-07-29,3968.01
2938,13,2023-07-29,8956.52
2939,19,2023-07-29,7335.53
2940,3,2023-07-30,1209.46
2941,2,2023-07-30,11391.16
2942,19,2023-07-30,8820.06
2943,14,2023-07-30,5015.08
2944,13,2023-07-30,6263.72
2945,6,2023-07-30,3630.14
2946,10,2023-07-30,1792.28
2947,18,2023-07-30,7051.91
2948,19,2023-07-30,3871.1
2949,8,2023-07-30,8224.29
2950,19,2023-07-30,13055.45
2951,12,2023-07-30,2801.88
2952,11,2023-07-30,19119.36
2953,3,2023-07-30,9929.4
2954,7,2023-07-31,2421.69
2955,5,2023-07-31,4947.04
2956,7,2023-07-31,4029.56
2957,14,2023-07-31,5443.22
2958,7,2023-07-31,18074.79
2959,8,2023-07-31,2208.51
2960,17,2023-07-31,16360.19
2961,14,2023-07-31,9712.85
2962,6,2023-07-31,10434.06
2963,10,2023-07-31,17570.83
2964,19,2023-07-31,10428.92
2965,8,2023-07-31,4747.97
2966,13,2023-07-31,5236.89
2967,16,2023-07-31,6606.2
2968,3,2023-08-01,512.02
2969,19,2023-08-01,2453.4
2970,3,2023-08-01,16875.11
2971,2,2023-08-01,3607.87
2972,2,2023-08-01,3622.3
2973,6,2023-08-01,26618.27
2974,20,2023-08-01,3054.13
2975,13,2023-08-01,3053.58
2976,14,2023-08-01,4068.6
2977,6,2023-08-01,16603.04
2978,5,2023-08-01,25262.73
2979,9,2023-08-01,5154.52
2980,17,2023-08-01,9653.08
2981,6,2023-08-01,7142.18
2982,17,2023-08-02,11100.98
2983,14,2023-08-02,18834.75
2984,10,2023-08-02,2570.79
2985,17,2023-08-02,3608.21
2986,9,2023-08-02,2665.53
2987,11,2023-08-02,21132.55
2988,1,2023-08-02,8397.0
2989,11,2023-08-02,1947.96
2990,9,2023-08-02,4696.1
2991,20,2023-08-02,5161.39
2992,14,2023-08-02,8369.99
2993,11,2023-08-02,2441.16
2994,16,2023-08-02,8754.08
2995,3,2023-08-02,9554.27
2996,2,2023-08-03,9227.41
2997,20,2023-08-03,3496.14
2998,4,2023-08-03,15078.5
2999,17,2023-08-03,10151.8
3000,10,2023-08-03,20266.3
3001,9,2023-08-03,9156.92
3002,20,2023-08-03,23998.86
3003,14,2023-08-03,14892.59
3004,9,2023-08-03,12086.62
3005,1,2023-08-03,10040.83
3006,9,2023-08-03,4966.43
3007,1,2023-08-03,3020.77
3008,15,2023-08-03,9750.69
3009,10,2023-08-03,10298.39
3010,14,2023-08-04,6038.45
3011,4,2023-08-04,13532.7
3012,5,2023-08-04,11248.73
3013,2,2023-08-04,17933.9
3014,3,2023-08-04,5964.65
3015,17,2023-08-04,5350.18
3016,10,2023-08-04,7073.0
3017,17,2023-08-04,21708.89
3018,3,2023-08-04,5134.49
3019,14,2023-08-04,3182.67
3020,18,2023-08-04,8498.47
3021,6,2023-08-04,1838.97
3022,1,2023-08-04,1353.46
3023,3,2023-08-04,21701.55
3024,7,2023-08-05,15421.11
3025,2,2023-08-05,7580.38
3026,4,2023-08-05,15595.93
3027,19,2023-08-05,3900.99
3028,14,2023-08-05,14459.65
3029,11,2023-08-05,9870.59
3030,16,2023-08-05,1376.38
3031,4,2023-08-05,7444.46
3032,2,2023-08-05,3814.83
3033,1,2023-08-05,11872.76
3034,19,2023-08-05,14706.78
3035,10,2023-08-05,3132.72
3036,8,2023-08-05,7165.13
3037,2,2023-08-05,6515.64
3038,8,2023-08-06,3345.77
3039,15,2023-08-06,15238.96
3040,13,2023-08-06,2289.79
3041,10,2023-08-06,1420.56
3042,17,2023-08-06,19053.5
3043,15,2023-08-06,7883.35
3044,7,2023-08-06,18417.14
3045,4,2023-08-06,11825.4
3046,1,2023-08-06,6708.64
3047,2,2023-08-06,14961.21
3048,1,2023-08-06,5138.37
3049,4,2023-08-06,3160.89
3050,3,2023-08-06,3903.06
3051,13,2023-08-06,17224.59
3052,1,2023-08-07,4294.18
3053,10,2023-08-07,13574.22
3054,12,2023-08-07,8893.02
3055,10,2023-08-07,4814.81
3056,16,2023-08-07,6943.08
3057,11,2023-08-07,1925.19
3058,15,2023-08-07,11410.43
3059,3,2023-08-07,14058.89
3060,18,2023-08-07,3819.31
3061,10,2023-08-07,9149.39
3062,11,2023-08-07,8252.02
3063,14,2023-08-07,5295.69
3064,14,2023-08-07,9113.3
3065,19,2023-08-07,11263.8
3066,11,2023-08-08,14527.42
3067,20,2023-08-08,2675.2
3068,3,2023-08-08,18170.18
3069,16,2023-08-08,8744.93
3070,1,2023-08-08,18482.66
3071,12,2023-08-08,12133.99
3072,8,2023-08-08,14405.58
3073,15,2023-08-08,3920.96
3074,12,2023-08-08,11442.59
3075,6,2023-08-08,899.28
3076,5,2023-08-08,4003.66
3077,17,2023-08-08,12652.02
3078,2,2023-08-08,2929.97
3079,15,2023-08-08,7485.56
3080,7,2023-08-09,11427.74
3081,13,2023-08-09,2431.36
3082,16,2023-08-09,6830.2
3083,19,2023-08-09,4459.09
3084,10,2023-08-09,17830.51
3085,5,2023-08-09,7068.52
3086,14,2023-08-09,2654.19
3087,5,2023-08-09,1424.75
3088,2,2023-08-09,3848.12
3089,2,2023-08-09,4093.81
